item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem
MC_muffins,muffins,MC,580,main_clause,Muffins are sold at the bakery,block2,0.010000000000000009,0.48,0,NA,NA
MC_muffins,muffins,MC,582,main_clause,Muffins are sold at the bakery,block2,0.010000000000000009,0.59,0.49,NA,NA
MC_muffins,muffins,MC,584,main_clause,Muffins are sold at the bakery,block2,0,0.57,0,NA,NA
MC_muffins,muffins,MC,586,main_clause,Muffins are sold at the bakery,block2,0.020000000000000018,0.92,0.48,NA,NA
MC_muffins,muffins,MC,588,main_clause,Muffins are sold at the bakery,block2,0.10999999999999999,0.74,0.98,NA,NA
MC_muffins,muffins,MC,589,main_clause,Muffins are sold at the bakery,block2,0.040000000000000036,0.45,0.08,NA,NA
MC_muffins,muffins,MC,590,main_clause,Muffins are sold at the bakery,block2,0.020000000000000018,0.71,0.09,NA,NA
MC_muffins,muffins,MC,591,main_clause,Muffins are sold at the bakery,block2,0,0.48,0,NA,NA
MC_muffins,muffins,MC,593,main_clause,Muffins are sold at the bakery,block2,0.030000000000000027,0.73,0.24,NA,NA
MC_muffins,muffins,MC,596,main_clause,Muffins are sold at the bakery,block2,0.020000000000000018,0.65,0.08,NA,NA
acknowledge_olivia,olivia,acknowledge,143,low_prior,Olivia has two small children,block2,1,0.11,0.75,4: Olivia sleeps until noon,Olivia sleeps until noon
acknowledge_olivia,olivia,acknowledge,145,low_prior,Olivia has two small children,block2,0.17000000000000004,0.09,0.36,4: Olivia sleeps until noon,Olivia sleeps until noon
acknowledge_olivia,olivia,acknowledge,230,low_prior,Olivia has two small children,block2,0.97,0.22,0.9,4: Olivia sleeps until noon,Olivia sleeps until noon
acknowledge_olivia,olivia,acknowledge,339,high_prior,Olivia works the third shift,block2,0.9299999999999999,0.86,0.91,4: Olivia sleeps until noon,Olivia sleeps until noon
acknowledge_olivia,olivia,acknowledge,352,high_prior,Olivia works the third shift,block2,0.9299999999999999,0.94,0.94,4: Olivia sleeps until noon,Olivia sleeps until noon
acknowledge_olivia,olivia,acknowledge,358,low_prior,Olivia has two small children,block2,0.89,0.12,0.65,4: Olivia sleeps until noon,Olivia sleeps until noon
acknowledge_olivia,olivia,acknowledge,405,high_prior,Olivia works the third shift,block2,0.91,0.87,0.8,4: Olivia sleeps until noon,Olivia sleeps until noon
acknowledge_olivia,olivia,acknowledge,506,low_prior,Olivia has two small children,block2,0.99,0.01,0.03,4: Olivia sleeps until noon,Olivia sleeps until noon
acknowledge_olivia,olivia,acknowledge,507,high_prior,Olivia works the third shift,block2,1,0.72,0.74,4: Olivia sleeps until noon,Olivia sleeps until noon
acknowledge_olivia,olivia,acknowledge,535,low_prior,Olivia has two small children,block2,0.84,0.02,0.52,4: Olivia sleeps until noon,Olivia sleeps until noon
acknowledge_olivia,olivia,acknowledge,586,high_prior,Olivia works the third shift,block2,0.96,0.71,0.93,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,67,low_prior,Olivia has two small children,block2,1,0.02,0.01,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,79,low_prior,Olivia has two small children,block2,0.78,0.1,0.89,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,98,high_prior,Olivia works the third shift,block2,0,0.18,0,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,144,low_prior,Olivia has two small children,block2,1,0.13,0.96,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,182,low_prior,Olivia has two small children,block2,0.78,0.13,0.51,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,215,low_prior,Olivia has two small children,block2,0.18999999999999995,0.43,0.35,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,220,low_prior,Olivia has two small children,block2,0.12,0.08,0.02,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,307,high_prior,Olivia works the third shift,block2,0.99,0.78,0.99,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,316,low_prior,Olivia has two small children,block2,0.32999999999999996,0.82,0.51,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,342,high_prior,Olivia works the third shift,block2,0,0.56,0.73,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,525,high_prior,Olivia works the third shift,block2,0.18000000000000005,0.91,0.85,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,530,low_prior,Olivia has two small children,block2,0.91,0.11,0.3,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,532,high_prior,Olivia works the third shift,block2,0.98,0.89,0.97,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,544,low_prior,Olivia has two small children,block2,0.14,0.11,0.34,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,562,high_prior,Olivia works the third shift,block2,0.26,0.78,0.61,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,566,high_prior,Olivia works the third shift,block2,0.65,0.76,0.25,4: Olivia sleeps until noon,Olivia sleeps until noon
admit_olivia,olivia,admit,590,high_prior,Olivia works the third shift,block2,0.76,0.67,0.35,4: Olivia sleeps until noon,Olivia sleeps until noon
announce_olivia,olivia,announce,146,high_prior,Olivia works the third shift,block2,0.41000000000000003,0.68,0.28,4: Olivia sleeps until noon,Olivia sleeps until noon
announce_olivia,olivia,announce,169,high_prior,Olivia works the third shift,block2,0.99,0.98,0.57,4: Olivia sleeps until noon,Olivia sleeps until noon
announce_olivia,olivia,announce,203,low_prior,Olivia has two small children,block2,0.5,0,0,4: Olivia sleeps until noon,Olivia sleeps until noon
announce_olivia,olivia,announce,288,low_prior,Olivia has two small children,block2,0.56,0.43,0.59,4: Olivia sleeps until noon,Olivia sleeps until noon
announce_olivia,olivia,announce,314,high_prior,Olivia works the third shift,block2,0.31999999999999995,0.74,0.31,4: Olivia sleeps until noon,Olivia sleeps until noon
announce_olivia,olivia,announce,323,high_prior,Olivia works the third shift,block2,0.5,0.88,0.77,4: Olivia sleeps until noon,Olivia sleeps until noon
announce_olivia,olivia,announce,335,high_prior,Olivia works the third shift,block2,1,0.78,0.59,4: Olivia sleeps until noon,Olivia sleeps until noon
announce_olivia,olivia,announce,375,low_prior,Olivia has two small children,block2,0.30000000000000004,0.09,0.02,4: Olivia sleeps until noon,Olivia sleeps until noon
announce_olivia,olivia,announce,419,low_prior,Olivia has two small children,block2,0.89,0.02,0.8,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,23,high_prior,Olivia works the third shift,block2,0.87,0.64,1,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,83,low_prior,Olivia has two small children,block2,0.83,0.05,0.14,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,124,high_prior,Olivia works the third shift,block2,1,0.87,1,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,153,low_prior,Olivia has two small children,block2,1,0.15,0.75,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,160,high_prior,Olivia works the third shift,block2,0.92,0.83,0.8,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,205,high_prior,Olivia works the third shift,block2,0.99,0.62,0.96,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,228,high_prior,Olivia works the third shift,block2,1,0.61,0.99,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,235,low_prior,Olivia has two small children,block2,0.91,0.19,0.87,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,236,low_prior,Olivia has two small children,block2,0.97,0.2,1,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,416,high_prior,Olivia works the third shift,block2,0.65,1,0.98,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,433,high_prior,Olivia works the third shift,block2,1,0.88,0.81,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,448,high_prior,Olivia works the third shift,block2,1,0.82,1,4: Olivia sleeps until noon,Olivia sleeps until noon
be_annoyed_olivia,olivia,be annoyed,524,high_prior,Olivia works the third shift,block2,0.81,0.65,0.78,4: Olivia sleeps until noon,Olivia sleeps until noon
be_right_olivia,olivia,be right,298,high_prior,Olivia works the third shift,block2,0.32999999999999996,0.87,0.81,4: Olivia sleeps until noon,Olivia sleeps until noon
be_right_olivia,olivia,be right,310,low_prior,Olivia has two small children,block2,0,0.06,0,4: Olivia sleeps until noon,Olivia sleeps until noon
be_right_olivia,olivia,be right,351,low_prior,Olivia has two small children,block2,0,0.21,0,4: Olivia sleeps until noon,Olivia sleeps until noon
be_right_olivia,olivia,be right,411,low_prior,Olivia has two small children,block2,0.8200000000000001,0.68,0.79,4: Olivia sleeps until noon,Olivia sleeps until noon
be_right_olivia,olivia,be right,436,high_prior,Olivia works the third shift,block2,0.18000000000000005,0.13,0.02,4: Olivia sleeps until noon,Olivia sleeps until noon
be_right_olivia,olivia,be right,444,high_prior,Olivia works the third shift,block2,0.18000000000000005,0.79,0.11,4: Olivia sleeps until noon,Olivia sleeps until noon
be_right_olivia,olivia,be right,486,low_prior,Olivia has two small children,block2,0.33999999999999997,0.16,0.06,4: Olivia sleeps until noon,Olivia sleeps until noon
be_right_olivia,olivia,be right,503,low_prior,Olivia has two small children,block2,0.39,0.81,0.71,4: Olivia sleeps until noon,Olivia sleeps until noon
confess_olivia,olivia,confess,44,high_prior,Olivia works the third shift,block2,0.75,0.78,0.16,4: Olivia sleeps until noon,Olivia sleeps until noon
confess_olivia,olivia,confess,68,high_prior,Olivia works the third shift,block2,0.98,0.88,0.67,4: Olivia sleeps until noon,Olivia sleeps until noon
confess_olivia,olivia,confess,105,high_prior,Olivia works the third shift,block2,0.96,0.63,0.89,4: Olivia sleeps until noon,Olivia sleeps until noon
confess_olivia,olivia,confess,107,low_prior,Olivia has two small children,block2,0.83,0.13,0.57,4: Olivia sleeps until noon,Olivia sleeps until noon
confess_olivia,olivia,confess,165,high_prior,Olivia works the third shift,block2,1,0.74,0.57,4: Olivia sleeps until noon,Olivia sleeps until noon
confess_olivia,olivia,confess,212,high_prior,Olivia works the third shift,block2,0.31000000000000005,0.31,0,4: Olivia sleeps until noon,Olivia sleeps until noon
confess_olivia,olivia,confess,338,high_prior,Olivia works the third shift,block2,0.97,0.72,0.93,4: Olivia sleeps until noon,Olivia sleeps until noon
confess_olivia,olivia,confess,341,low_prior,Olivia has two small children,block2,1,0.06,0.76,4: Olivia sleeps until noon,Olivia sleeps until noon
confess_olivia,olivia,confess,371,low_prior,Olivia has two small children,block2,0.94,0.02,0.1,4: Olivia sleeps until noon,Olivia sleeps until noon
confess_olivia,olivia,confess,437,low_prior,Olivia has two small children,block2,0.6799999999999999,0.16,0.77,4: Olivia sleeps until noon,Olivia sleeps until noon
confess_olivia,olivia,confess,577,high_prior,Olivia works the third shift,block2,0.55,0.64,0.79,4: Olivia sleeps until noon,Olivia sleeps until noon
confirm_olivia,olivia,confirm,30,high_prior,Olivia works the third shift,block2,0.050000000000000044,0.82,0.03,4: Olivia sleeps until noon,Olivia sleeps until noon
confirm_olivia,olivia,confirm,78,low_prior,Olivia has two small children,block2,0.16000000000000003,0.05,0.14,4: Olivia sleeps until noon,Olivia sleeps until noon
confirm_olivia,olivia,confirm,91,low_prior,Olivia has two small children,block2,0.22999999999999998,0.19,0,4: Olivia sleeps until noon,Olivia sleeps until noon
confirm_olivia,olivia,confirm,282,high_prior,Olivia works the third shift,block2,0.15000000000000002,0.85,0.33,4: Olivia sleeps until noon,Olivia sleeps until noon
confirm_olivia,olivia,confirm,386,low_prior,Olivia has two small children,block2,0.09999999999999998,0.08,0.14,4: Olivia sleeps until noon,Olivia sleeps until noon
confirm_olivia,olivia,confirm,476,low_prior,Olivia has two small children,block2,0.76,0.14,0.59,4: Olivia sleeps until noon,Olivia sleeps until noon
confirm_olivia,olivia,confirm,489,low_prior,Olivia has two small children,block2,0.25,0.02,0.31,4: Olivia sleeps until noon,Olivia sleeps until noon
confirm_olivia,olivia,confirm,523,low_prior,Olivia has two small children,block2,0.020000000000000018,0.04,0.01,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,62,low_prior,Olivia has two small children,block2,0.85,0.23,0.11,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,63,high_prior,Olivia works the third shift,block2,1,1,0.38,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,100,low_prior,Olivia has two small children,block2,0.51,0.14,0.7,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,130,low_prior,Olivia has two small children,block2,0,0.11,0.02,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,176,high_prior,Olivia works the third shift,block2,0.36,0.62,0.6,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,185,high_prior,Olivia works the third shift,block2,0.99,0.99,0.99,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,201,low_prior,Olivia has two small children,block2,0.010000000000000009,0.01,0.01,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,225,high_prior,Olivia works the third shift,block2,1,0.81,0.19,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,242,high_prior,Olivia works the third shift,block2,0.51,0.84,0.51,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,275,low_prior,Olivia has two small children,block2,0.15000000000000002,0.01,0.01,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,293,low_prior,Olivia has two small children,block2,0.89,0.06,0.82,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,393,low_prior,Olivia has two small children,block2,0.9299999999999999,0.1,0.26,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,468,low_prior,Olivia has two small children,block2,0.25,0.05,0.15,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,470,high_prior,Olivia works the third shift,block2,0.99,0.95,0.42,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,510,high_prior,Olivia works the third shift,block2,0.74,0.07,0.71,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,550,low_prior,Olivia has two small children,block2,1,0.07,1,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,589,high_prior,Olivia works the third shift,block2,0.98,0.72,0.07,4: Olivia sleeps until noon,Olivia sleeps until noon
demonstrate_olivia,olivia,demonstrate,593,low_prior,Olivia has two small children,block2,0.8,0.18,0.1,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,69,high_prior,Olivia works the third shift,block2,0.45999999999999996,0.79,0.71,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,80,low_prior,Olivia has two small children,block2,0.09999999999999998,0.49,0.47,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,127,high_prior,Olivia works the third shift,block2,0.99,0.9,0.87,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,129,high_prior,Olivia works the third shift,block2,1,0.72,0.5,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,173,high_prior,Olivia works the third shift,block2,0.86,0.73,0.72,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,311,high_prior,Olivia works the third shift,block2,0.43999999999999995,0.28,0.83,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,355,low_prior,Olivia has two small children,block2,0.92,0.11,0.12,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,387,low_prior,Olivia has two small children,block2,0.27,0,0.34,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,388,high_prior,Olivia works the third shift,block2,1,0.58,0.99,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,394,high_prior,Olivia works the third shift,block2,1,0.67,0.97,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,494,low_prior,Olivia has two small children,block2,0.29000000000000004,0.08,0.15,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,508,high_prior,Olivia works the third shift,block2,1,0.82,0.9,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,564,high_prior,Olivia works the third shift,block2,0.18999999999999995,0.63,0.86,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,570,high_prior,Olivia works the third shift,block2,0.63,0.71,0.47,4: Olivia sleeps until noon,Olivia sleeps until noon
discover_olivia,olivia,discover,588,low_prior,Olivia has two small children,block2,0.94,0.05,0.03,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,10,high_prior,Olivia works the third shift,block2,0.55,0.58,0.61,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,26,high_prior,Olivia works the third shift,block2,0.18000000000000005,0.98,0.3,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,31,high_prior,Olivia works the third shift,block2,0.92,0.88,0.11,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,85,high_prior,Olivia works the third shift,block2,0,0.48,0.92,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,116,low_prior,Olivia has two small children,block2,0.5,0.23,0.44,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,183,low_prior,Olivia has two small children,block2,0.020000000000000018,0.6,0,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,186,low_prior,Olivia has two small children,block2,0.16000000000000003,0.05,0.1,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,206,low_prior,Olivia has two small children,block2,0.010000000000000009,0.08,0.09,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,213,high_prior,Olivia works the third shift,block2,0.06999999999999995,0.63,0.67,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,261,low_prior,Olivia has two small children,block2,0.96,0,0.01,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,290,low_prior,Olivia has two small children,block2,0.030000000000000027,0.13,0,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,408,high_prior,Olivia works the third shift,block2,0.040000000000000036,0.88,0.05,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,424,high_prior,Olivia works the third shift,block2,0.74,0.84,0.84,4: Olivia sleeps until noon,Olivia sleeps until noon
establish_olivia,olivia,establish,582,low_prior,Olivia has two small children,block2,0.95,0.05,0.09,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,43,low_prior,Olivia has two small children,block2,0.78,0,0.91,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,65,high_prior,Olivia works the third shift,block2,0.9,0.52,0.13,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,87,low_prior,Olivia has two small children,block2,0.75,0.01,0.72,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,123,low_prior,Olivia has two small children,block2,0.62,0.12,0.19,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,134,low_prior,Olivia has two small children,block2,0.020000000000000018,0.25,0.52,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,140,low_prior,Olivia has two small children,block2,0.4,0.11,0.27,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,164,high_prior,Olivia works the third shift,block2,0.12,0.79,0.53,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,174,low_prior,Olivia has two small children,block2,0.97,0.25,0.03,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,197,low_prior,Olivia has two small children,block2,1,0,1,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,256,high_prior,Olivia works the third shift,block2,1,0.83,0.51,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,285,high_prior,Olivia works the third shift,block2,0.8200000000000001,0.69,0.72,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,337,low_prior,Olivia has two small children,block2,0.43000000000000005,0.05,0.33,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,485,high_prior,Olivia works the third shift,block2,0.8200000000000001,0.38,0.81,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,491,high_prior,Olivia works the third shift,block2,0.98,0.83,0.89,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,538,low_prior,Olivia has two small children,block2,0.16000000000000003,0.36,0.37,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,551,high_prior,Olivia works the third shift,block2,0.51,0.8,0.16,4: Olivia sleeps until noon,Olivia sleeps until noon
hear_olivia,olivia,hear,575,low_prior,Olivia has two small children,block2,0.17000000000000004,0.1,0.19,4: Olivia sleeps until noon,Olivia sleeps until noon
inform_olivia,olivia,inform,111,high_prior,Olivia works the third shift,block2,0.5700000000000001,0.85,0.56,4: Olivia sleeps until noon,Olivia sleeps until noon
inform_olivia,olivia,inform,132,low_prior,Olivia has two small children,block2,0.92,0.08,0.84,4: Olivia sleeps until noon,Olivia sleeps until noon
inform_olivia,olivia,inform,168,low_prior,Olivia has two small children,block2,0.85,0.07,0.63,4: Olivia sleeps until noon,Olivia sleeps until noon
inform_olivia,olivia,inform,188,low_prior,Olivia has two small children,block2,0.73,0.09,0.2,4: Olivia sleeps until noon,Olivia sleeps until noon
inform_olivia,olivia,inform,283,high_prior,Olivia works the third shift,block2,0.94,0.75,0.87,4: Olivia sleeps until noon,Olivia sleeps until noon
inform_olivia,olivia,inform,410,high_prior,Olivia works the third shift,block2,0.98,0.96,0.98,4: Olivia sleeps until noon,Olivia sleeps until noon
inform_olivia,olivia,inform,481,low_prior,Olivia has two small children,block2,0.98,0.07,0.98,4: Olivia sleeps until noon,Olivia sleeps until noon
inform_olivia,olivia,inform,563,high_prior,Olivia works the third shift,block2,0.98,0.87,0.98,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,6,high_prior,Olivia works the third shift,block2,1,0.76,0.79,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,37,high_prior,Olivia works the third shift,block2,0.92,0.6,0.25,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,77,high_prior,Olivia works the third shift,block2,0.98,0.75,0.77,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,126,high_prior,Olivia works the third shift,block2,1,0.8,0.96,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,156,low_prior,Olivia has two small children,block2,0.74,0.09,0.79,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,208,high_prior,Olivia works the third shift,block2,1,0.53,1,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,260,low_prior,Olivia has two small children,block2,0.98,0.16,0.68,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,267,low_prior,Olivia has two small children,block2,1,0,1,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,300,high_prior,Olivia works the third shift,block2,0.99,0.81,0.97,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,308,low_prior,Olivia has two small children,block2,0.31000000000000005,0,0.7,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,321,high_prior,Olivia works the third shift,block2,0,0.49,0.97,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,397,high_prior,Olivia works the third shift,block2,1,0.79,1,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,407,high_prior,Olivia works the third shift,block2,0.73,0.62,0.16,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,456,low_prior,Olivia has two small children,block2,0.43999999999999995,0.15,0.47,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,500,low_prior,Olivia has two small children,block2,0.97,0.25,0.79,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,533,low_prior,Olivia has two small children,block2,0.51,0,0,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,557,high_prior,Olivia works the third shift,block2,0.07999999999999996,0.92,0.85,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,559,high_prior,Olivia works the third shift,block2,1,0.85,1,4: Olivia sleeps until noon,Olivia sleeps until noon
know_olivia,olivia,know,591,low_prior,Olivia has two small children,block2,0.97,0,1,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,2,low_prior,Olivia has two small children,block2,0.47,0.03,0.37,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,42,high_prior,Olivia works the third shift,block2,0.88,0.2,0.24,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,95,high_prior,Olivia works the third shift,block2,0.99,0.7,0.01,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,139,high_prior,Olivia works the third shift,block2,1,1,0.5,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,196,low_prior,Olivia has two small children,block2,0.94,0.05,0.01,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,246,high_prior,Olivia works the third shift,block2,0.61,0.95,0.59,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,266,high_prior,Olivia works the third shift,block2,0.09999999999999998,0.65,0.45,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,269,high_prior,Olivia works the third shift,block2,0.5800000000000001,0.59,0.48,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,276,high_prior,Olivia works the third shift,block2,0.99,0.92,0.99,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,378,low_prior,Olivia has two small children,block2,0.47,0.8,0.18,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,406,high_prior,Olivia works the third shift,block2,0.86,0.66,0.31,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,414,low_prior,Olivia has two small children,block2,0.06000000000000005,0.81,0.71,4: Olivia sleeps until noon,Olivia sleeps until noon
pretend_olivia,olivia,pretend,417,low_prior,Olivia has two small children,block2,0.9,0.13,0.26,4: Olivia sleeps until noon,Olivia sleeps until noon
