short_trigger,contentFact,Mean_prior,YMin_prior,YMax_prior,Mean_proj,YMin_proj,YMax_proj,Mean_ai,YMin_ai,YMax_ai
acknowledge,Mia drank 2 cocktails last night-factL,0.32555555555555554,0.13105555555555556,0.5333333333333333,0.61,0.32333333333333336,0.8466944444444444,0.7177777777777777,0.46555555555555556,0.9233333333333333
acknowledge,Olivia sleeps until noon-factH,0.6709090909090909,0.558159090909091,0.7782272727272728,0.8,0.6981590909090909,0.883659090909091,0.8145454545454546,0.6944772727272728,0.91275
acknowledge,Olivia sleeps until noon-factL,0.22090909090909092,0.08272727272727273,0.3964772727272727,0.6509090909090909,0.4890227272727273,0.8046136363636364,0.5927272727272728,0.357159090909091,0.7954545454545454
acknowledge,Owen shoveled snow last winter-factH,0.7941176470588235,0.7057941176470588,0.8758823529411764,0.631764705882353,0.4728676470588235,0.796514705882353,0.601764705882353,0.4293676470588236,0.7612058823529413
acknowledge,Owen shoveled snow last winter-factL,0.23625000000000002,0.14873437499999997,0.34190624999999997,0.46625,0.303703125,0.6332499999999999,0.621875,0.451859375,0.77440625
acknowledge,Sophia got a tattoo-factH,0.5766666666666667,0.46555555555555556,0.6855833333333333,0.6488888888888888,0.4799722222222222,0.7989166666666666,0.5777777777777778,0.44772222222222224,0.7111111111111111
acknowledge,Sophia got a tattoo-factL,0.29538461538461536,0.21382692307692308,0.3769230769230769,0.44846153846153847,0.2491923076923077,0.6438461538461538,0.6546153846153846,0.4568846153846154,0.8400576923076922
acknowledge,Tony had a drink last night-factH,0.699375,0.641875,0.761265625,0.609375,0.44625000000000004,0.7612812499999999,0.45625,0.26993750000000005,0.6387656250000001
acknowledge,Tony had a drink last night-factL,0.12545454545454546,0.061806818181818185,0.20639772727272726,0.4068181818181818,0.2840795454545455,0.5291363636363636,0.5968181818181818,0.45768181818181825,0.7463636363636363
acknowledge,Zoe calculated the tip-factH,0.8371428571428572,0.7635535714285715,0.902875,0.5871428571428572,0.37058928571428573,0.7822678571428571,0.5507142857142857,0.36207142857142854,0.7386249999999999
acknowledge,Zoe calculated the tip-factL,0.146875,0.060625,0.2563281249999999,0.518125,0.34184375,0.7006875,0.546875,0.37310937499999997,0.719390625
admit,Charley speaks Spanish-factH,0.9029411764705882,0.8523529411764705,0.9523529411764706,0.4958823529411765,0.3434705882352941,0.6494411764705883,0.5111764705882353,0.34822058823529417,0.6848823529411764
admit,Charley speaks Spanish-factL,0.16416666666666666,0.11666666666666667,0.21085416666666668,0.6316666666666667,0.49164583333333334,0.7641875,0.6875,0.4923541666666667,0.8550208333333332
admit,Danny ate the last cupcake-factH,0.7441666666666666,0.6482916666666667,0.8441875,0.5391666666666667,0.3390625,0.7308333333333333,0.6216666666666667,0.3908333333333333,0.8300416666666666
admit,Danny ate the last cupcake-factL,0.1675,0.099375,0.23440624999999998,0.56125,0.40871874999999996,0.7039218749999998,0.655625,0.4975,0.81
