item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact
pretend_owen,owen,pretend,448,low_prior,Owen lives in New Orleans,block2,1,0,0.41,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
pretend_owen,owen,pretend,506,high_prior,Owen lives in Chicago,block2,0.98,0.96,0.96,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,522,high_prior,Owen lives in Chicago,block1,0.5,0.52,0.62,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,523,high_prior,Owen lives in Chicago,block2,0.010000000000000009,0.94,0.03,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,528,high_prior,Owen lives in Chicago,block2,0.97,0.97,0.91,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,535,low_prior,Owen lives in New Orleans,block2,0.99,0.06,0.05,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
pretend_owen,owen,pretend,562,low_prior,Owen lives in New Orleans,block2,1,0.14,0.02,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
pretend_owen,owen,pretend,564,low_prior,Owen lives in New Orleans,block2,0.39,0.83,0.58,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
pretend_owen,owen,pretend,574,low_prior,Owen lives in New Orleans,block1,0.78,0.17,0,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
pretend_owen,owen,pretend,595,high_prior,Owen lives in Chicago,block1,0.9,0.9,0.06,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
prove_owen,owen,prove,16,low_prior,Owen lives in New Orleans,block1,0.14,0.18,0.03,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,70,low_prior,Owen lives in New Orleans,block1,0.18999999999999995,0.55,0.43,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,83,low_prior,Owen lives in New Orleans,block2,0.43999999999999995,0.04,0.07,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,102,high_prior,Owen lives in Chicago,block1,0.15000000000000002,0.3,0.83,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
prove_owen,owen,prove,183,high_prior,Owen lives in Chicago,block2,0.87,0.8,0.8,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
prove_owen,owen,prove,195,low_prior,Owen lives in New Orleans,block1,0.53,0.18,0.25,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,231,low_prior,Owen lives in New Orleans,block1,0.020000000000000018,0.11,0.01,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,276,high_prior,Owen lives in Chicago,block2,0.65,0.95,0.09,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
prove_owen,owen,prove,280,low_prior,Owen lives in New Orleans,block1,0.42000000000000004,0.14,0.19,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,296,low_prior,Owen lives in New Orleans,block1,0.6599999999999999,0.05,0.04,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,325,low_prior,Owen lives in New Orleans,block1,0.39,0.04,0.16,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,348,high_prior,Owen lives in Chicago,block1,0.25,0.91,0.08,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
prove_owen,owen,prove,378,low_prior,Owen lives in New Orleans,block2,0.97,0.81,0.88,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,400,low_prior,Owen lives in New Orleans,block1,0.12,0.01,0.04,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,431,low_prior,Owen lives in New Orleans,block2,0.020000000000000018,0.27,0.26,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,449,high_prior,Owen lives in Chicago,block1,1,0.78,0.96,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
prove_owen,owen,prove,462,low_prior,Owen lives in New Orleans,block1,0.040000000000000036,0.13,0,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,467,low_prior,Owen lives in New Orleans,block1,0,0.05,0.52,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,495,high_prior,Owen lives in Chicago,block1,0.94,0.81,0.14,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
prove_owen,owen,prove,543,low_prior,Owen lives in New Orleans,block1,0.10999999999999999,0.05,0.03,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
prove_owen,owen,prove,550,high_prior,Owen lives in Chicago,block2,0.29000000000000004,0.94,0.23,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
prove_owen,owen,prove,560,high_prior,Owen lives in Chicago,block2,0.56,0.75,0.08,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
prove_owen,owen,prove,568,high_prior,Owen lives in Chicago,block1,0.010000000000000009,0.87,0.01,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
prove_owen,owen,prove,588,high_prior,Owen lives in Chicago,block2,0.12,0.83,0.9,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
reveal_owen,owen,reveal,40,low_prior,Owen lives in New Orleans,block1,0.32999999999999996,0,0.66,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,41,high_prior,Owen lives in Chicago,block1,0.32999999999999996,0.54,0.02,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
reveal_owen,owen,reveal,50,high_prior,Owen lives in Chicago,block1,0.77,0.94,0.43,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
reveal_owen,owen,reveal,72,low_prior,Owen lives in New Orleans,block2,0.81,0.11,0.85,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,85,low_prior,Owen lives in New Orleans,block2,0.64,0.07,0.37,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,93,low_prior,Owen lives in New Orleans,block1,0.21999999999999997,0.18,0.12,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,107,high_prior,Owen lives in Chicago,block2,0.78,0.99,0.57,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
reveal_owen,owen,reveal,111,low_prior,Owen lives in New Orleans,block2,0.43999999999999995,0.03,0.18,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,140,low_prior,Owen lives in New Orleans,block2,0.61,0.15,0.99,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,168,low_prior,Owen lives in New Orleans,block2,0.91,0.11,0.92,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,179,low_prior,Owen lives in New Orleans,block1,0.97,0.21,0.51,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,197,high_prior,Owen lives in Chicago,block2,1,0.68,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
reveal_owen,owen,reveal,227,high_prior,Owen lives in Chicago,block1,0.92,0.63,0.02,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
reveal_owen,owen,reveal,283,low_prior,Owen lives in New Orleans,block2,0.87,0.17,0.2,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,293,high_prior,Owen lives in Chicago,block2,0.14,0.86,0.25,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
reveal_owen,owen,reveal,317,high_prior,Owen lives in Chicago,block1,0.020000000000000018,0.95,0.02,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
reveal_owen,owen,reveal,347,low_prior,Owen lives in New Orleans,block1,0.13,0.16,0.51,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,424,low_prior,Owen lives in New Orleans,block2,0.49,0.19,0.63,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,432,high_prior,Owen lives in Chicago,block2,0.95,0.94,0.93,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
reveal_owen,owen,reveal,458,low_prior,Owen lives in New Orleans,block1,0.51,0.1,0.35,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,461,high_prior,Owen lives in Chicago,block2,0,1,0,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
reveal_owen,owen,reveal,464,low_prior,Owen lives in New Orleans,block1,0.98,0.07,0.76,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,480,low_prior,Owen lives in New Orleans,block1,0.89,0.67,0.74,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,498,high_prior,Owen lives in Chicago,block1,0,1,0,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
reveal_owen,owen,reveal,502,low_prior,Owen lives in New Orleans,block2,0.6599999999999999,0.1,0.49,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,521,low_prior,Owen lives in New Orleans,block2,0.24,0.3,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
reveal_owen,owen,reveal,593,high_prior,Owen lives in Chicago,block2,0.22999999999999998,0.57,0.9,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
say_owen,owen,say,45,high_prior,Owen lives in Chicago,block1,0.14,0.88,0.28,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
say_owen,owen,say,51,high_prior,Owen lives in Chicago,block1,0.050000000000000044,0.79,0.37,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
say_owen,owen,say,69,low_prior,Owen lives in New Orleans,block2,0.030000000000000027,0.31,0.17,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
say_owen,owen,say,109,low_prior,Owen lives in New Orleans,block1,0.06999999999999995,0.05,0,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
say_owen,owen,say,135,low_prior,Owen lives in New Orleans,block2,0.08999999999999997,0.07,0.36,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
say_owen,owen,say,153,high_prior,Owen lives in Chicago,block2,1,0.91,0.51,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
say_owen,owen,say,156,high_prior,Owen lives in Chicago,block2,0.21999999999999997,0.86,0.32,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
